"OriginalTaxonNo" "ResolvedTaxonNo" "TaxonName" "TaxonRank" "ParentTaxonNo" "TaxonValidity" "AcceptedNumber" "AcceptedName"
"391" NA "txn:56205" "Cupressinocladus interruptus" "3" NA NA NA NA
"392" NA "txn:56209" "Platanus raynoldsii" "3" NA NA NA NA
"393" NA "txn:56212" "Pseudocycas saportae" "3" NA NA NA NA
"394" NA "txn:56213" "Pseudocycas roemeri" "3" NA NA NA NA
"395" NA "txn:56214" "Pseudocycas lesleyae" "3" NA NA NA NA
"396" NA "txn:56215" "Pseudocycas dunkeriana" "3" NA NA NA NA
"397" NA "txn:56217" "Otozamites titaniae" "3" NA NA NA NA
"398" NA "txn:56218" "Zamites carruthersii" "3" NA NA NA NA
"399" NA "txn:56219" "Zamites manoniae" "3" NA NA NA NA
"400" NA "txn:56220" "Zamites dowellii" "3" NA NA NA NA
"401" NA "txn:56221" "Zamites wendyellisae" "3" NA NA NA NA
"402" NA "txn:56222" "Zamites corderi" "3" NA NA NA NA
"403" NA "txn:56223" "Zamites nicolae" "3" NA NA NA NA
"404" NA "txn:56224" "Zamites tatianae" "3" NA NA NA NA
"405" NA "txn:56225" "Zamites notokenensis" "3" NA NA NA NA
"406" NA "txn:56228" "Ptilophyllum sibleyae" "3" NA NA NA NA
"407" NA "txn:56229" "Ptilophyllum marksilveri" "3" NA NA NA NA
"408" NA "txn:56230" "Ptilophyllum sirkennethii" "3" NA NA NA NA
"409" NA "txn:56231" "Ptilophyllum sirfredii" "3" NA NA NA NA
"410" NA "txn:56232" "Ptilophyllum ashleyi" "3" NA NA NA NA
"411" NA "txn:56235" "Pterophyllum brongniartii" "3" NA NA NA NA
"412" NA "txn:56236" "Pterophyllum lyellianum" "3" NA NA NA NA
"413" NA "txn:56237" "Pterophyllum fontarianum" "3" NA NA NA NA
"414" NA "txn:56240" "Nilssoniopteris waterhouseii" "3" NA NA NA NA
"415" NA "txn:56246" "Williamsonia carruthersii" "3" NA NA NA NA
"416" NA "txn:56247" "Williamsonia margotiana" "3" NA NA NA NA
"417" NA "txn:56248" "Williamsonia cynthiae" "3" NA NA NA NA
"418" NA "txn:56249" "Williamsonia bryonyae" "3" NA NA NA NA
"419" NA "txn:56252" "Bennetticarpus antoinetteae" "3" NA NA NA NA
"420" NA "txn:56253" "Bennetticarpus madamae" "3" NA NA NA NA
"421" NA "txn:56254" "Bennetticarpus nataliae" "3" NA NA NA NA
"422" NA "txn:56262" "Cycadolepis cedricii" "3" NA NA NA NA
"423" NA "txn:56263" "Cycadolepis crawleyeana" "3" NA NA NA NA
"424" NA "txn:56264" "Cycadolepis shuteana" "3" NA NA NA NA
"425" NA "txn:56265" "Cycadolepis markii" "3" NA NA NA NA
"426" NA "txn:56266" "Cycadolepis cromwellensis" "3" NA NA NA NA
"427" NA "txn:56268" "Bucklandia florovia" "3" NA NA NA NA
"428" NA "txn:56274" "Cycadeoidea saxbyana" "3" NA NA NA NA
"429" NA "txn:56275" "Cycadeoidea dacotensis" "3" NA NA NA NA
"430" NA "txn:56276" "Cycadeoidea gibsoniana" "3" NA NA NA NA
"431" NA "txn:56281" "Densinervum kaulii" "3" NA NA NA NA
"432" NA "txn:56284" "Pabiania variloba" "3" NA NA NA NA
"433" NA "txn:56286" "Pandemophyllum kvacekii" "3" NA NA NA NA
"434" NA "txn:56288" "Pandemophyllum attenuatum" "3" NA NA NA NA
"435" NA "txn:56289" "Longstrethia varidentata" "3" NA NA NA NA
"436" NA "txn:56291" "Didromophyllum basingerii" "3" NA NA NA NA
"437" NA "txn:56293" "Acritodromum ellipticum" "3" NA NA NA NA
"438" NA "txn:56298" "Reynoldsiophyllum nebrascense" "3" NA NA NA NA
"439" NA "txn:56299" "Dicotylophyllum angularis" "3" NA NA NA NA
"440" NA "txn:56300" "Dicotylophyllum myrtophylloides" "3" NA NA NA NA
"441" NA "txn:56301" "Dicotylophyllum rosafluviatilis" "3" NA NA NA NA
"442" NA "txn:56302" "Dicotylophyllum aliquantuliserratum" "3" NA NA NA NA
"443" NA "txn:56303" "Dicotylophyllum expansolobum" "3" NA NA NA NA
"444" NA "txn:56304" "Neoguraleus hautotaraensis" "3" NA NA NA NA
"445" NA "txn:56305" "Mioawateria pahaoaensis" "3" NA NA NA NA
"446" NA "txn:56306" "Anisodromum wolfei" "3" NA NA NA NA
"447" NA "txn:56308" "Citrophyllum doylei" "3" NA NA NA NA
"448" NA "txn:56339" "Pectunculina aoteana" "3" NA NA NA NA
"449" NA "txn:56341" "Myrtea haurangiensis" "3" NA NA NA NA
"450" NA "txn:56343" "Venustas couperi" "3" NA NA NA NA
"451" NA "txn:56345" "Callusaria spinifera" "3" NA NA NA NA
"452" NA "txn:56346" "Discotectonica hokianga" "3" NA NA NA NA
"453" NA "txn:56347" "Austrosassia pahaoaensis" "3" NA NA NA NA
"454" NA "txn:56348" "Vexillitra marwicki" "3" NA NA NA NA
"455" NA "txn:56349" "Vexillitra wainuioruensis" "3" NA NA NA NA
"456" NA "txn:56350" "Neocola demissus" "3" NA NA NA NA
"457" NA "txn:56351" "Baryspira macbeathi" "3" NA NA NA NA
"458" NA "txn:56352" "Baryspira mucronata" "3" NA NA NA NA
"459" NA "txn:56353" "Conospirus brockenensis" "3" NA NA NA NA
"460" NA "txn:56355" "Bathytoma wairarapaensis" "3" NA NA NA NA
"461" NA "txn:56356" "Micantapex pulcherrimus" "3" NA NA NA NA
"462" NA "txn:56357" "Comitas terrisae" "3" NA NA NA NA
"463" NA "txn:56358" "Marshallena curtata" "3" NA NA NA NA
"464" NA "txn:56359" "Splendrillia whangaimoana" "3" NA NA NA NA
"465" NA "txn:56360" "Splendrillia powelli" "3" NA NA NA NA
"466" NA "txn:56361" "Wairarapa" "5" NA NA NA NA
"467" NA "txn:56362" "Wairarapa rebecca" "3" NA NA NA NA
"468" NA "txn:56363" "Pseudoinquisitor flemingi" "3" NA NA NA NA
"469" NA "txn:56365" "Maoricrassus" "5" NA NA NA NA
"470" NA "txn:56366" "Maoricrassus carinatus" "3" NA NA NA NA
"471" NA "txn:56367" "Awateria miocenica" "3" NA NA NA NA
"472" NA "txn:56368" "Awateria striata" "3" NA NA NA NA
"473" NA "txn:56369" "Mangaoparia" "5" NA NA NA NA
"474" NA "txn:56370" "Mangaoparia powelli" "3" NA NA NA NA
"475" NA "txn:56371" "Antiguraleus rishworthi" "3" NA NA NA NA
"476" NA "txn:56372" "Antiguraleus makaraensis" "3" NA NA NA NA
"477" NA "txn:56459" "Abrosaurus gigantorhinus" "3" NA NA NA NA
"478" NA "txn:56520" "Placochelyanus stoppanii" "3" NA NA NA NA
"479" NA "txn:56531" "Montlivaltidae" "9" NA NA NA NA
"480" NA "txn:56631" "Lepidurus stormbergensis" "3" NA NA NA NA
"481" NA "txn:56652" "Trithelodon" "5" NA NA NA NA
"482" NA "txn:56657" "Notochampsa longipes" "3" NA NA NA NA
"483" NA "txn:56725" "Carbonocoyphe bindemanni" "3" NA NA NA NA
"484" NA "txn:56742" "Stephanomys stadii" "3" NA NA NA NA
"485" NA "txn:56743" "Trilophomys canterranensis" "3" NA NA NA NA
"486" NA "txn:56746" "Polonomys" "5" NA NA NA NA
"487" NA "txn:56902" "Carbonocoryphe amphiro" "3" NA NA NA NA
"488" NA "txn:56922" "Habanocnus paulacoutoi" "3" NA NA NA NA
"489" NA "txn:56923" "Habanocnus" "5" NA NA NA NA
"490" NA "txn:56924" "Habanocnus hoffstetteri" "3" NA NA NA NA
"491" NA "txn:56926" "Lophocyon carpathicus" "3" NA NA NA NA
"492" NA "txn:56969" "Siphonophyta" "20" NA NA NA NA
"493" NA "txn:57006" "Petauristinae" "8" NA NA NA NA
"494" NA "txn:57086" "Procyclotosaurus" "5" NA NA NA NA
"495" NA "txn:57143" "Lophospira burginensis" "3" NA NA NA NA
"496" NA "txn:57197" "Omphalotrochinae" "8" NA NA NA NA
"497" NA "txn:57358" "Adelomys" "5" NA NA NA NA
"498" NA "txn:57483" "Tetragnathidae" "8" NA NA NA NA
"499" NA "txn:57571" "Fetura" "5" NA NA NA NA
"500" NA "txn:57612" "Ogygia" "5" NA NA NA NA
"501" NA "txn:57665" "Trybliidae" "9" NA NA NA NA
"502" NA "txn:57677" "Polyporites" "5" NA NA NA NA
"503" NA "txn:57883" "Stylifer" "5" NA NA NA NA
"504" NA "txn:58031" "Bullimorpha" "5" NA NA NA NA
"505" NA "txn:58050" "Eunema fatua" "3" NA NA NA NA
"506" NA "txn:58062" "Stenoloronoron aequilatera" "3" NA NA NA NA
"507" NA "txn:58063" "Stenoloronoron aequilaterum" "3" NA NA NA NA
"508" NA "txn:58189" "Trimerostephanus" "5" NA NA NA NA
"509" NA "txn:58201" "Kurkostrea" "4" NA NA NA NA
"510" NA "txn:58209" "Microrangia" "4" NA NA NA NA
"511" NA "txn:58240" "Glypteuthria" "5" NA NA NA NA
"512" NA "txn:58241" "Odontocymbiola" "5" NA NA NA NA
"513" NA "txn:58243" "Fuegotrophon" "5" NA NA NA NA
"514" NA "txn:58246" "Talityphis alatus" "3" NA NA NA NA
"515" NA "txn:58252" "Phasmoconus martini" "3" NA NA NA NA
"516" NA "txn:58292" "Elimia" "5" NA NA NA NA
"517" NA "txn:58340" "Podasteria" "5" NA NA NA NA
"518" NA "txn:58344" "Pseudoaluco gabrielensis" "3" NA NA NA NA
"519" NA "txn:58350" "Chingua chinguensis" "3" NA NA NA NA
"520" NA "txn:58352" "Neocryptochorda" "5" NA NA NA NA
"521" NA "txn:58362" "Adaepidea" "9" NA NA NA NA
"522" NA "txn:58373" "Parechelus" "5" NA NA NA NA
"523" NA "txn:58377" "Perrina" "5" NA NA NA NA
"524" NA "txn:58451" "Eunema arctatum" "3" NA NA NA NA
"525" NA "txn:58456" "Eunema obsoletum" "3" NA NA NA NA
"526" NA "txn:58458" "Eunema simile" "3" NA NA NA NA
"527" NA "txn:58464" "Scalites tropidophora" "3" NA NA NA NA
"528" NA "txn:58495" "Eunema kaysi" "3" NA NA NA NA
"529" NA "txn:58549" "Ophileta nereine" "3" NA NA NA NA
"530" NA "txn:58575" "Macrochilina ornatus" "3" NA NA NA NA
"531" NA "txn:58577" "Straparella protoni" "3" NA NA NA NA
"532" NA "txn:58584" "Kitikamispira minutinodosa" "3" NA NA NA NA
"533" NA "txn:58604" "Stenoloronoron umbilicata" "3" NA NA NA NA
"534" NA "txn:58617" "Palaeozygopleura gracilis" "3" NA NA NA NA
"535" NA "txn:58747" "Idiornithinae" "8" NA NA NA NA
"536" NA "txn:58754" "Sylphornithidea" "9" NA NA NA NA
"537" NA "txn:58825" "Sarmoturbo" "5" NA NA NA NA
"538" NA "txn:58941" "Acesta (Acesta) rathbuni" "3" NA NA NA NA
"539" NA "txn:58946" "Acirsa (Hemiacirsa) clathrata" "3" NA NA NA NA
"540" NA "txn:58947" "Acirsa (Hemiacirsa) cretacea" "3" NA NA NA NA
"541" NA "txn:58948" "Acirsa (Hemiacirsa) flexicostata" "3" NA NA NA NA
"542" NA "txn:58951" "Acirsa (Plesioacirsa) wadei" "3" NA NA NA NA
"543" NA "txn:58971" "Acropora fastigata" "3" NA NA NA NA
"544" NA "txn:59062" "Amuletum (Lutema) limbatum" "3" NA NA NA NA
"545" NA "txn:59063" "Amuletum curvicostatma" "3" NA NA NA NA
"546" NA "txn:59072" "Anadara (Anadara) trapezia" "3" NA NA NA NA
"547" NA "txn:59073" "Anadara (Cunearca) craticulata" "3" NA NA NA NA
"548" NA "txn:59075" "Anadara (Cunearca) pilula" "3" NA NA NA NA
"549" NA "txn:59076" "Anadara (Cunearca) rotundicostata" "3" NA NA NA NA
"550" NA "txn:59078" "Anadara (Scapharca) crebricostata" "3" NA NA NA NA
"551" NA "txn:59079" "Anadara (Scapharca) gubernaculum" "3" NA NA NA NA
"552" NA "txn:59081" "Anadara (Scapharca) jurata" "3" NA NA NA NA
"553" NA "txn:59082" "Anadara (Scapharca) passa" "3" NA NA NA NA
"554" NA "txn:59083" "Anadara (Scapharca) rufescens" "3" NA NA NA NA
"555" NA "txn:59084" "Anadara (Scapharca) secticostata" "3" NA NA NA NA
"556" NA "txn:59085" "Anadara (Scapharca) vellicata" "3" NA NA NA NA
"557" NA "txn:59086" "Anadara (Tegillarca) addita" "3" NA NA NA NA
"558" NA "txn:59104" "Anchura ciboloensis" "3" NA NA NA NA
"559" NA "txn:59105" "Anchura cooki" "3" NA NA NA NA
"560" NA "txn:59106" "Anchura hoggi" "3" NA NA NA NA
"561" NA "txn:59108" "Anchura lynnensis" "3" NA NA NA NA
"562" NA "txn:59125" "Anomalocardia (Anomalocardia) floridana" "3" NA NA NA NA
"563" NA "txn:59141" "Antigona (Antigona) kelloggi" "3" NA NA NA NA
"564" NA "txn:59142" "Antigona (Periglypta) aglaurae" "3" NA NA NA NA
"565" NA "txn:59147" "Aphrodina (Aphrodina) tenuis" "3" NA NA NA NA
"566" NA "txn:59148" "Aphrodina eufaulensis" "3" NA NA NA NA
"567" NA "txn:59156" "Arca (Arca) avellana" "3" NA NA NA NA
"568" NA "txn:59158" "Arca (Arca) ventricosa" "3" NA NA NA NA
"569" NA "txn:59160" "Arca (Barbatia) saffordi" "3" NA NA NA NA
"570" NA "txn:59235" "Atrina (Atrina) tasmanica" "3" NA NA NA NA
"571" NA "txn:59236" "Atrina (Atrina) vexillum" "3" NA NA NA NA
"572" NA "txn:59237" "Atrina (Servatrina) palmensis" "3" NA NA NA NA
"573" NA "txn:59238" "Atrina (Servatrina) pectinata" "3" NA NA NA NA
"574" NA "txn:59294" "Barbatia (Acar) botanica" "3" NA NA NA NA
"575" NA "txn:59295" "Barbatia (Acar) dubia" "3" NA NA NA NA
"576" NA "txn:59296" "Barbatia (Acar) iota" "3" NA NA NA NA
"577" NA "txn:59297" "Barbatia (Acar) laterosa" "3" NA NA NA NA
"578" NA "txn:59299" "Barbatia (Acar) riculata" "3" NA NA NA NA
"579" NA "txn:59300" "Barbatia (Barbatia) amygdalumtostum" "3" NA NA NA NA
"580" NA "txn:59301" "Barbatia (Barbatia) benthicola" "3" NA NA NA NA
"581" NA "txn:59302" "Barbatia (Barbatia) coma" "3" NA NA NA NA
"582" NA "txn:59303" "Barbatia (Barbatia) foliata" "3" NA NA NA NA
"583" NA "txn:59304" "Barbatia (Barbatia) grayana" "3" NA NA NA NA
"584" NA "txn:59305" "Barbatia (Barbatia) obliquata" "3" NA NA NA NA
"585" NA "txn:59306" "Barbatia (Barbatia) parvivillosa" "3" NA NA NA NA
"586" NA "txn:59307" "Barbatia (Barbatia) pistachia" "3" NA NA NA NA
"587" NA "txn:59308" "Barbatia (Barbatia) saviolum" "3" NA NA NA NA
"588" NA "txn:59309" "Barbatia (Barbatia) terebrans" "3" NA NA NA NA
"589" NA "txn:59310" "Barbatia (Barbatia) trapezina" "3" NA NA NA NA
"590" NA "txn:59312" "Barbatia (Barbatia) wendti" "3" NA NA NA NA
"591" NA "txn:59313" "Barbatia (Calloarca) tenella" "3" NA NA NA NA
"592" NA "txn:59325" "Barnea (Anchomasa) obturamentum" "3" NA NA NA NA
"593" NA "txn:59329" "Barnus tintintabulum" "3" NA NA NA NA
"594" NA "txn:59406" "Breviarca webbervillensis" "3" NA NA NA NA
"595" NA "txn:59439" "Cadulus obnatus" "3" NA NA NA NA
"596" NA "txn:59440" "Cadulus obuntus" "3" NA NA NA NA
"597" NA "txn:59470" "Callista (Callista) annexa" "3" NA NA NA NA
"598" NA "txn:59473" "Callista (Callista) plicatella" "3" NA NA NA NA
"599" NA "txn:59474" "Callista (Callista) sulcataria" "3" NA NA NA NA
"600" NA "txn:59476" "Callista (Costacallista) conradiana" "3" NA NA NA NA
"601" NA "txn:59477" "Callista (Costacallista) domenginica" "3" NA NA NA NA
"602" NA "txn:59479" "Callista (Costacallista) pearlensis" "3" NA NA NA NA
"603" NA "txn:59480" "Callista (Costacallista) suberycinoides" "3" NA NA NA NA
"604" NA "txn:59517" "Cancellaria matroni" "3" NA NA NA NA
"605" NA "txn:59554" "Cardium (Granocardium) deltanum" "3" NA NA NA NA
"606" NA "txn:59556" "Cardium (Granocardium) lowei" "3" NA NA NA NA
"607" NA "txn:59557" "Cardium (Granocardium) tholi" "3" NA NA NA NA
"608" NA "txn:59558" "Cardium (Granocardium) tippanum" "3" NA NA NA NA
"609" NA "txn:59559" "Cardium (Pachycardium) spillmani" "3" NA NA NA NA
"610" NA "txn:59560" "Cardium (Trachycardium) eufaulensis" "3" NA NA NA NA
"611" NA "txn:59679" "Chlamys (Chlamys) challengeri" "3" NA NA NA NA
"612" NA "txn:59680" "Chlamys (Chlamys) coruscans coruscans" "2" NA NA NA NA
"613" NA "txn:59682" "Chlamys (Chlamys) curtisiana" "3" NA NA NA NA
"614" NA "txn:59683" "Chlamys (Chlamys) deliciosa" "3" NA NA NA NA
"615" NA "txn:59684" "Chlamys (Chlamys) irregularis" "3" NA NA NA NA
"616" NA "txn:59685" "Chlamys (Chlamys) madreporarum" "3" NA NA NA NA
"617" NA "txn:59686" "Chlamys (Chlamys) mollita" "3" NA NA NA NA
"618" NA "txn:59688" "Chlamys (Chlamys) squamosa" "3" NA NA NA NA
"619" NA "txn:59704" "Choniocardia (Carditellopsis) elegantula" "3" NA NA NA NA
"620" NA "txn:59727" "Cirsochilus (Claibornia) lineatum" "3" NA NA NA NA
"621" NA "txn:59744" "Clavagella armata" "3" NA NA NA NA
"622" NA "txn:59755" "Cliona microtuberum" "3" NA NA NA NA
"623" NA "txn:59778" "Codakia (Codakia) punctata" "3" NA NA NA NA
"624" NA "txn:59859" "Corbula (Anisocorbula) macgillivrayi" "3" NA NA NA NA
"625" NA "txn:59860" "Corbula (Notocorbula) hydropica" "3" NA NA NA NA
"626" NA "txn:59861" "Corbula (Notocorbula) tunicata" "3" NA NA NA NA
"627" NA "txn:59977" "Cuneolus tippanus" "3" NA NA NA NA
"628" NA "txn:59989" "Cyclina parva" "3" NA NA NA NA
"629" NA "txn:60015" "Cymella bella texana" "2" NA NA NA NA
"630" NA "txn:60017" "Cypraea (Notocypraea) angustata" "3" NA NA NA NA
"631" NA "txn:60018" "Cypraea (Notocypraea) comptonii" "3" NA NA NA NA
"632" NA "txn:60019" "Cypraea (Notocypraea) declivis" "3" NA NA NA NA
"633" NA "txn:60020" "Cypraea (Notocypraea) piperita" "3" NA NA NA NA
"634" NA "txn:60021" "Cypraea (Notocypraea) pulicaria" "3" NA NA NA NA
"635" NA "txn:60077" "Dentalium (Dentalium) austini" "3" NA NA NA NA
"636" NA "txn:60078" "Dentalium (Dentalium) bisexangulatum" "3" NA NA NA NA
"637" NA "txn:60079" "Dentalium (Dentalium) burtonae" "3" NA NA NA NA
"638" NA "txn:60080" "Dentalium (Dentalium) cheverti" "3" NA NA NA NA
"639" NA "txn:60081" "Dentalium (Dentalium) collinsae" "3" NA NA NA NA
"640" NA "txn:60082" "Dentalium (Dentalium) conretum" "3" NA NA NA NA
"641" NA "txn:60083" "Dentalium (Dentalium) decemostatum" "3" NA NA NA NA
"642" NA "txn:60084" "Dentalium (Dentalium) duodecemostatum" "3" NA NA NA NA
"643" NA "txn:60086" "Dentalium (Dentalium) exmouthensis" "3" NA NA NA NA
"644" NA "txn:60087" "Dentalium (Dentalium) flindersi" "3" NA NA NA NA
"645" NA "txn:60088" "Dentalium (Dentalium) francisense" "3" NA NA NA NA
"646" NA "txn:60089" "Dentalium (Dentalium) goftoni" "3" NA NA NA NA
"647" NA "txn:60090" "Dentalium (Dentalium) grahami" "3" NA NA NA NA
"648" NA "txn:60091" "Dentalium (Dentalium) hedleyi" "3" NA NA NA NA
"649" NA "txn:60092" "Dentalium (Dentalium) hemileuron" "3" NA NA NA NA
"650" NA "txn:60157" "Donax (Latona) cuneatus" "3" NA NA NA NA
"651" NA "txn:60158" "Donax (Latona) faba" "3" NA NA NA NA
"652" NA "txn:60159" "Donax (Plebidonax) deltoides" "3" NA NA NA NA
"653" NA "txn:60190" "Ecoacteon linteus" "3" NA NA NA NA
"654" NA "txn:60195" "Ekokenia eporrecta" "3" NA NA NA NA
"655" NA "txn:60209" "Emarginula candida" "3" NA NA NA NA
"656" NA "txn:60210" "Emarginula convexa" "3" NA NA NA NA
"657" NA "txn:60211" "Emarginula dilecta" "3" NA NA NA NA
"658" NA "txn:60212" "Emarginula eximia" "3" NA NA NA NA
"659" NA "txn:60213" "Emarginula gabensis" "3" NA NA NA NA
"660" NA "txn:60215" "Emarginula micans" "3" NA NA NA NA
"661" NA "txn:60216" "Emarginula nigromaculata" "3" NA NA NA NA
"662" NA "txn:60217" "Emarginula patula" "3" NA NA NA NA
"663" NA "txn:60218" "Emarginula subtilitexta" "3" NA NA NA NA
"664" NA "txn:60219" "Emarginula superba" "3" NA NA NA NA
"665" NA "txn:60242" "Eodrilla lonsdalei" "3" NA NA NA NA
"666" NA "txn:60243" "Eodrilla lonsdallii" "3" NA NA NA NA
"667" NA "txn:60244" "Eodrilla texana" "3" NA NA NA NA
"668" NA "txn:60342" "Exogyra costata spinifera" "2" NA NA NA NA
"669" NA "txn:60343" "Exogyra costata spinosa" "2" NA NA NA NA
"670" NA "txn:60372" "Flabellum cuneifome" "3" NA NA NA NA
"671" NA "txn:60390" "Fragum (Fragum) scruposum" "3" NA NA NA NA
"672" NA "txn:60422" "Gaimardia (Neogaimardia) tasmanica" "3" NA NA NA NA
"673" NA "txn:60433" "Gari (Gari) anomala" "3" NA NA NA NA
"674" NA "txn:60434" "Gari (Gari) lessoni" "3" NA NA NA NA
"675" NA "txn:60476" "Glossus (Meiocardia) sanguineomaculata" "3" NA NA NA NA
"676" NA "txn:60481" "Glycymeris (Glycymeris) dampierensis" "3" NA NA NA NA
"677" NA "txn:60482" "Glycymeris (Glycymeris) persimilis" "3" NA NA NA NA
"678" NA "txn:60483" "Glycymeris (Glycymeris) queenslandica" "3" NA NA NA NA
"679" NA "txn:60484" "Glycymeris (Glycymeris) radians" "3" NA NA NA NA
"680" NA "txn:60485" "Glycymeris (Glycymeris) reevei" "3" NA NA NA NA
"681" NA "txn:60486" "Glycymeris (Glycymeris) striatularis" "3" NA NA NA NA
"682" NA "txn:60487" "Glycymeris (Tucetilla) crebreliratus" "3" NA NA NA NA
"683" NA "txn:60488" "Glycymeris (Tucetilla) mayi" "3" NA NA NA NA
"684" NA "txn:60489" "Glycymeris (Veletuceta) grayana" "3" NA NA NA NA
"685" NA "txn:60490" "Glycymeris (Veletuceta) hedleyi" "3" NA NA NA NA
"686" NA "txn:60491" "Glycymeris (Veletuceta) holsericus" "3" NA NA NA NA
"687" NA "txn:60506" "Glycymeris rotundata kaufmanensis" "2" NA NA NA NA
"688" NA "txn:60590" "Hamulus squamosus rugosus" "2" NA NA NA NA
"689" NA "txn:60623" "Hemitoma (Montfortia) subemarginata" "3" NA NA NA NA
"690" NA "txn:60629" "Hercorhyncus (Haplovoluta) bicarinatus" "3" NA NA NA NA
"691" NA "txn:60630" "Hercorhyncus (Haplovoluta) quadriliratus" "3" NA NA NA NA
"692" NA "txn:60632" "Hercorhyncus (Haplovoluta) triliratus" "3" NA NA NA NA
"693" NA "txn:60633" "Hercorhyncus (Hercorhyncus) malleiformis" "3" NA NA NA NA
"694" NA "txn:60646" "Heteroglypta" "5" NA NA NA NA
"695" NA "txn:60674" "Homomya thrusheri" "3" NA NA NA NA
"696" NA "txn:60763" "Kymatox praelapidosa" "3" NA NA NA NA
"697" NA "txn:60802" "Laubierinoideae" "10" NA NA NA NA
"698" NA "txn:60807" "Leda whitfieldi" "3" NA NA NA NA
"699" NA "txn:60830" "Levifusus alveata" "3" NA NA NA NA
"700" NA "txn:60851" "Limaria (Limaria) basilanica" "3" NA NA NA NA
"701" NA "txn:60852" "Limaria (Limaria) fragilis" "3" NA NA NA NA
"702" NA "txn:60872" "Limopsis (Pectunculina) macgillivrayi" "3" NA NA NA NA
"703" NA "txn:60873" "Limopsis (Pectunculina) woodwardi" "3" NA NA NA NA
"704" NA "txn:60876" "Linearia crebelli" "3" NA NA NA NA
"705" NA "txn:60877" "Linearia magnoliense" "3" NA NA NA NA
"706" NA "txn:60878" "Linearia weiseri" "3" NA NA NA NA
"707" NA "txn:60882" "Lioconcha (Lioconcha) castrensis" "3" NA NA NA NA
"708" NA "txn:60883" "Lioconcha (Lioconcha) fastigiata" "3" NA NA NA NA
"709" NA "txn:60893" "Liopeplum monmouthense" "3" NA NA NA NA
"710" NA "txn:60910" "Lithophaga carolinensis" "3" NA NA NA NA
"711" NA "txn:61005" "Macrocerithium tramitense" "3" NA NA NA NA
"712" NA "txn:61014" "Mactra (Mactra) abbreviata" "3" NA NA NA NA
"713" NA "txn:61015" "Mactra (Mactra) eximia" "3" NA NA NA NA
"714" NA "txn:61182" "Monitilora (Monitilora) ramsayi" "3" NA NA NA NA
"715" NA "txn:61266" "Nassarius (Plicarcularia) granifer" "3" NA NA NA NA
"716" NA "txn:61283" "Natica (Natica) inexpectans" "3" NA NA NA NA
"717" NA "txn:61284" "Natica (Natica) kanakoffi" "3" NA NA NA NA
"718" NA "txn:61285" "Natica (Natica) sigillata" "3" NA NA NA NA
"719" NA "txn:61299" "Natica (Stigmaulax) broderipiana" "3" NA NA NA NA
"720" NA "txn:61300" "Natica (Stigmaulax) elenae" "3" NA NA NA NA
"721" NA "txn:61301" "Natica (Tectonatica) gabbi" "3" NA NA NA NA
"722" NA "txn:61302" "Natica (Tectonatica) janthostoma" "3" NA NA NA NA
"723" NA "txn:61314" "Naticarious" "5" NA NA NA NA
"724" NA "txn:61315" "Natica (Naticarious)" "4" NA NA NA NA
"725" NA "txn:61327" "Nemocardium (Lyrocardium) lyratum" "3" NA NA NA NA
"726" NA "txn:61333" "Nemodon enfaulensis" "3" NA NA NA NA
"727" NA "txn:61389" "Neverita (Neverita) kirkensis" "3" NA NA NA NA
"728" NA "txn:61390" "Neverita (Neverita) lamonae" "3" NA NA NA NA
"729" NA "txn:61391" "Neverita (Neverita) nana" "3" NA NA NA NA
"730" NA "txn:61392" "Neverita (Neverita) politiana" "3" NA NA NA NA
"731" NA "txn:61424" "Nucula chatsfieldensis" "3" NA NA NA NA
"732" NA "txn:61434" "Nuculana (Nuculana) darwini" "3" NA NA NA NA
"733" NA "txn:61435" "Nuculana (Nuculana) novaeguineensis" "3" NA NA NA NA
"734" NA "txn:61440" "Nuculana longifrons" "3" NA NA NA NA
"735" NA "txn:61499" "Opalia (Opalia) fistulosa" "3" NA NA NA NA
"736" NA "txn:61500" "Opalia (Pliciscala) wadei" "3" NA NA NA NA
"737" NA "txn:61509" "Ornopsis (Ornopsis) glenni" "3" NA NA NA NA
"738" NA "txn:61513" "Ornopsis (Ripleyella) elevata" "3" NA NA NA NA
"739" NA "txn:61515" "Ornopsis solistella" "3" NA NA NA NA
"740" NA "txn:61536" "Ovacuna atkinsoni" "3" NA NA NA NA
"741" NA "txn:61646" "Pecten (Amusium) danei" "3" NA NA NA NA
"742" NA "txn:61648" "Pecten (Camptonectes) kaufmanensis" "3" NA NA NA NA
"743" NA "txn:61649" "Pecten (Neithea) bexarensis" "3" NA NA NA NA
"744" NA "txn:61650" "Pecten (Radiopecten) mississippiensis" "3" NA NA NA NA
"745" NA "txn:61651" "Pecten (Syncyclonema) archeri" "3" NA NA NA NA
"746" NA "txn:61652" "Pecten (Syncyclonema) kingi" "3" NA NA NA NA
